,red,green,blue,infrated
45,0.33678116053977486,0.33678116053977486,0.33678116053977486,0.0
46,0.3337103647097467,0.3337103647097473,0.3337103647097473,0.0
47,0.33071891388307384,0.33071891388307384,0.33071891388307384,0.0
48,0.3278036409022252,0.3278036409022252,0.3278036409022252,0.0
49,0.32496153618543894,0.3249615361854383,0.3249615361854383,0.0
50,0.3221897397089217,0.3221897397089217,0.3221897397089217,0.0
51,0.3194855331891564,0.31948553318915707,0.31948553318915707,0.0
52,0.316846332523522,0.316846332523522,0.316846332523522,0.0
53,0.31426968052735466,0.31426968052735466,0.31426968052735466,0.0
54,0.31175323999058624,0.31175323999058624,0.31175323999058624,0.0
55,0.3092947870658708,0.3092947870658708,0.3092947870658708,0.0
56,0.30689220499185793,0.30689220499185793,0.30689220499185793,0.0
57,0.3045434781492359,0.3045434781492364,0.3045434781492364,0.0
58,0.30224668644283087,0.3022466864428303,0.3022466864428303,0.0
59,0.29999999999999977,0.30000000000000054,0.30000000000000054,0.0
60,0.29780167417352366,0.2978016741735242,0.2978016741735242,0.0
61,0.29565004483586055,0.29565004483586055,0.29565004483586055,0.0
62,0.2935435239509033,0.2935435239509033,0.2935435239509033,0.0
63,0.2914805954090255,0.2914805954090255,0.2914805954090255,0.0
64,0.28945981111118085,0.28945981111118085,0.28945981111118085,0.0
65,0.28747978728803386,0.2874797872880344,0.2874797872880344,0.0
66,0.28553920104043257,0.2855392010404321,0.2855392010404321,0.0
67,0.28363678708802864,0.28363678708802814,0.28363678708802814,0.0
68,0.2817713347133852,0.2817713347133857,0.2817713347133857,0.0
69,0.27994168488950555,0.27994168488950555,0.27994168488950555,0.0
70,0.278146727579317,0.2781467275793175,0.2781467275793175,0.0
71,0.27638539919628347,0.27638539919628397,0.27638539919628397,0.0
72,0.2746566802159366,0.27465668021593764,0.27465668021593764,0.0
73,0.2729595929287049,0.2729595929287049,0.2729595929287049,0.0
74,0.271293199325011,0.27129319932501,0.27129319932501,0.0
75,0.2696565991041993,0.2696565991041997,0.2696565991041997,0.0
76,0.2680489277993551,0.2680489277993551,0.2680489277993551,0.0
77,0.266469355010597,0.266469355010597,0.266469355010597,0.0
78,0.2649170827399539,0.2649170827399539,0.2649170827399539,0.0
79,0.263391343821319,0.263391343821319,0.263391343821319,0.0
80,0.26189140043946163,0.26189140043946213,0.26189140043946213,0.0
81,0.2604165427324705,0.26041654273247167,0.26041654273247167,0.0
82,0.25896608747234484,0.25896608747234595,0.25896608747234595,0.0
83,0.2575393768188559,0.25753937681885714,0.25753937681885714,0.0
84,0.2561357771420844,0.2561357771420844,0.2561357771420844,0.0
85,0.2547546779093799,0.25475467790938033,0.25475467790938033,0.0
86,0.25339549063274297,0.25339549063274247,0.25339549063274247,0.0
87,0.2520576478729412,0.25205764787294166,0.25205764787294166,0.0
88,0.2507406022968698,0.2507406022968698,0.2507406022968698,0.0
89,0.24944382578492913,0.24944382578492913,0.24944382578492913,0.0
90,0.24816680858541162,0.24816680858541162,0.24816680858541162,0.0
91,0.24690905851305517,0.24690905851305517,0.24690905851305517,0.0
92,0.24567010018915783,0.2456701001891591,0.2456701001891591,0.0
93,0.2444494743207672,0.2444494743207676,0.2444494743207676,0.0
94,0.24324673701665947,0.24324673701665903,0.24324673701665903,0.0
95,0.24206145913796356,0.24206145913796356,0.24206145913796356,0.0
96,0.24089322568139995,0.24089322568139995,0.24089322568139995,0.0
97,0.23974163519328037,0.23974163519328037,0.23974163519328037,0.0
98,0.2386062992124795,0.23860629921247908,0.23860629921247908,0.0
99,0.2374868417407592,0.23748684174075785,0.23748684174075785,0.0
